created_at,lang,author_id,text,edit_history_tweet_ids,possibly_sensitive,source,id,reply_settings,hashtags_list,urls_list,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,next_token
2022-09-18T11:51:43.000Z,en,22882864,The Pelham Police Department has shut down all lanes of I-65 southbound from exit 246 to exit 242. A pedestrian was hit and killed early Sunday morning.  https://t.co/F9zrU9AXzz,['1571467000056102913'],False,SocialNewsDesk,1571467000056102913,everyone,[],['https://www.wbrc.com/2022/09/18/pedestrian-hit-i-65-sb-all-lanes-shut-down/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],10,3,27,1,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-18T11:00:09.000Z,en,22882864,"UAB running back DeWayne McBride rushed for a career high 223 yards and four touchdowns to lift UAB to a win over Georgia Southern, 35-21. 

https://t.co/ZLtZqkpziL",['1571454021290070018'],False,SocialNewsDesk,1571454021290070018,everyone,[],['https://www.wbrc.com/2022/09/18/uab-defeats-georgia-southern-35-21/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,0,10,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-18T10:00:08.000Z,en,22882864,"All white picnic, Dîner en Blanc returns to B’ham https://t.co/X7IYC0HXlr",['1571438918813491200'],False,SocialNewsDesk,1571438918813491200,everyone,[],['https://www.wbrc.com/2022/09/18/all-white-picnic-dinner-en-blanc-returns-bham/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,0,0,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-18T05:35:00.000Z,en,22882864,"Henry Silva, known for many tough-guy roles, dies at 95  https://t.co/DaafF8zYU3",['1571372193778438144'],False,SocialNewsDesk,1571372193778438144,everyone,[],['https://www.wbrc.com/2022/09/17/henry-silva-prolific-character-actor-dies-95/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,0,1,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-18T04:30:03.000Z,en,22882864,McCalla man dead after fall from tree https://t.co/emlW96XAcr,['1571355849691373575'],False,SocialNewsDesk,1571355849691373575,everyone,[],['https://www.wbrc.com/2022/09/18/mccalla-man-dead-after-fall-tree/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,1,0,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-18T03:30:04.000Z,en,22882864,Into the Streets Day of Service at UAB on Saturday https://t.co/J1ZPCOEP7F,['1571340752592175104'],False,SocialNewsDesk,1571340752592175104,everyone,[],['https://www.wbrc.com/2022/09/18/into-streets-day-service-uab-saturday/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],2,0,0,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-18T02:45:00.000Z,en,22882864,Shoppers purchasing produce at Birmingham farmer’s market to avoid high grocery store costs https://t.co/vZjDnMeXa6,['1571329412582313984'],False,SocialNewsDesk,1571329412582313984,everyone,[],['https://www.wbrc.com/2022/09/18/shoppers-purchasing-produce-birmingham-farmers-market-avoid-high-grocery-store-costs/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],2,0,4,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-18T01:33:00.000Z,en,22882864,Improving parks across the city of Birmingham https://t.co/qQXRNb3MOc,['1571311292543107072'],False,SocialNewsDesk,1571311292543107072,everyone,[],['https://www.wbrc.com/2022/09/17/improving-parks-across-city-birmingham/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],0,0,5,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-18T00:53:00.000Z,en,22882864,Fire at Los Angeles strip mall kills 17 cats at pet hotel https://t.co/qMZ3lLOsfQ,['1571301226200825857'],False,SocialNewsDesk,1571301226200825857,everyone,[],['https://www.wbrc.com/2022/09/17/fire-los-angeles-strip-mall-kills-17-cats-pet-hotel/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,0,5,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-18T00:13:00.000Z,en,22882864,Police: 15-year-old girl abducted from Hawaii Island beach found safe https://t.co/fVRrsDRN82,['1571291160487903241'],False,SocialNewsDesk,1571291160487903241,everyone,[],['https://www.wbrc.com/2022/09/17/amber-alert-issued-15-year-old-girl-believed-be-abducted-hawaii-island-beach/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],2,0,7,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T23:34:55.000Z,en,22882864,"Alabama looks solid in all three phases, defeats Louisiana-Monroe 63-7 https://t.co/fqkPdz1lM3",['1571281578608758790'],False,SocialNewsDesk,1571281578608758790,everyone,[],['https://www.wbrc.com/2022/09/17/alabama-looks-solid-all-three-phases-defeats-louisiana-monroe/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,1,7,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T23:21:35.000Z,en,22882864,"FINAL SCORE: Auburn falls to Penn State, 41-12 https://t.co/FRuoinVx4u",['1571278222737936385'],False,SocialNewsDesk,1571278222737936385,everyone,[],['https://www.wbrc.com/2022/09/17/auburn-falls-penn-state-41-12/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],4,2,8,2,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T22:42:10.000Z,en,22882864,Are you frustrated with how the City of Birmingham is handling your complaints? https://t.co/Ok9Yuf8Dro,['1571268300943794178'],False,SocialNewsDesk,1571268300943794178,everyone,[],['https://www.wbrc.com/2022/09/17/how-get-involved-neighborhood-elections/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,1,0,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T22:01:00.000Z,en,22882864,"Sheriff: 2 small planes collide mid-air near Denver, 3 dead https://t.co/DRLPcARkUw",['1571257942157967360'],False,SocialNewsDesk,1571257942157967360,everyone,[],['https://www.wbrc.com/2022/09/17/sheriff-2-small-planes-collide-mid-air-near-denver-3-dead/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],2,0,5,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T21:15:04.000Z,en,22882864,Woman’s body found buried under debris days after California mudslides https://t.co/06zyKm0n3a,['1571246383306506241'],False,SocialNewsDesk,1571246383306506241,everyone,[],['https://www.wbrc.com/2022/09/17/womans-body-found-buried-under-debris-days-after-california-mudslides/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],0,0,0,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T20:30:08.000Z,en,22882864,Puerto Rico now under hurricane warning as TS Fiona approaches  https://t.co/wQiU8pzK6w,['1571235074229633026'],False,SocialNewsDesk,1571235074229633026,everyone,[],['https://www.wbrc.com/2022/09/17/puerto-rico-under-hurricane-watch-ts-fiona-approaches/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],4,0,0,2,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T20:01:00.000Z,en,22882864,"Sanders said Friday when announcing the surgery that a biopsy earlier this month revealed she had thyroid cancer. 
 https://t.co/nUUFwzCdS3",['1571227743081185283'],False,SocialNewsDesk,1571227743081185283,everyone,[],['https://www.wbrc.com/2022/09/17/sarah-sanders-released-hospital-after-cancer-surgery/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],0,0,0,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T19:31:00.000Z,en,22882864,"On Saturday, President Joe Biden and first lady Jill Biden headed to London to attend Queen Elizabeth II’s funeral. https://t.co/oA9NqvZXDs",['1571220193426169858'],False,SocialNewsDesk,1571220193426169858,everyone,[],['https://www.wbrc.com/2022/09/17/us-uk-relations-enter-new-chapter-new-pm-king-settle/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,1,2,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T19:00:57.000Z,en,22882864,Congrats to our Sideline Standouts for Week Four! Take a look at these highlights! https://t.co/8mObarsQvV https://t.co/O6m8f0dkpF,['1571212630739587073'],False,SocialNewsDesk,1571212630739587073,everyone,[],"['https://bit.ly/3UfJKvc?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc', 'https://twitter.com/WBRCnews/status/1571212630739587073/video/1']",0,0,2,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T18:32:00.000Z,en,22882864,Western defense officials and analysts say they believe the Russian forces are setting up a new defensive line in Ukraine’s northeast after Kyiv’s troops broke through the previous one. https://t.co/QhTwxguEsS,['1571205345057325057'],False,SocialNewsDesk,1571205345057325057,everyone,[],['https://www.wbrc.com/2022/09/17/pressure-russian-forces-mounts-after-ukraines-advances/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],0,0,2,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T18:00:05.000Z,en,22882864,Red Mountain Theatre says crowds are returning https://t.co/QYRTEPlvaw,['1571197311757213697'],False,SocialNewsDesk,1571197311757213697,everyone,[],['https://www.wbrc.com/2022/09/17/red-mountain-theatre-says-crowds-are-returning/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,0,1,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T17:31:00.000Z,en,22882864,Fire officials said the student was a part of a rowing team of five practicing on Thursday night when their boat capsized in a lightning storm. https://t.co/5flHYSb2xN,['1571189994798170116'],False,SocialNewsDesk,1571189994798170116,everyone,[],['https://www.wbrc.com/2022/09/17/missing-students-body-found-after-boat-capsizes-during-rowing-team-practice/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,0,3,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T17:26:43.000Z,en,22882864,UPDATE: All lanes have been reopened. https://t.co/CcH60jlTTx,['1571188916878979072'],False,TweetDeck,1571188916878979072,everyone,[],['https://twitter.com/WBRCnews/status/1571167214950129672'],0,0,0,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T17:15:04.000Z,en,22882864,"ADOC says Richard Mordecai. age 48, escaped custody around 10:10 a.m. on Sept. 17. https://t.co/iGciQqJuAM",['1571185985735757825'],False,SocialNewsDesk,1571185985735757825,everyone,[],['https://www.wbrc.com/2022/09/17/inmate-escapes-alexander-city-cbf/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],4,0,7,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T17:02:00.000Z,en,22882864,Mother says she wants retaliation killings to stop after son gunned down outside Homewood ATM https://t.co/fhFa0fMLiN,['1571182697027887110'],False,SocialNewsDesk,1571182697027887110,everyone,[],['https://www.wbrc.com/2022/09/17/mother-says-she-wants-retaliation-killings-stop-after-son-gunned-down-outside-homewood-atm/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,0,1,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T16:30:08.000Z,en,22882864,Fiona is the sixth named storm of this year’s Atlantic hurricane season. https://t.co/wQiU8pzK6w,['1571174674653913088'],False,SocialNewsDesk,1571174674653913088,everyone,[],['https://www.wbrc.com/2022/09/17/puerto-rico-under-hurricane-watch-ts-fiona-approaches/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],0,0,0,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T16:15:03.000Z,en,22882864,This is a fun one! What's your favorite? 🤠🎵 https://t.co/8Fn3tWzrkg https://t.co/OeEF4YsWwf,['1571170879387717641'],False,SocialNewsDesk,1571170879387717641,everyone,[],"['https://bit.ly/37l8wmQ?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc', 'https://twitter.com/WBRCnews/status/1571170879387717641/photo/1']",0,3,3,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T16:00:29.000Z,en,22882864,ALEA says all lanes of U.S. 280 westbound are closed. https://t.co/T5rHiGZfkv,['1571167214950129672'],False,SocialNewsDesk,1571167214950129672,everyone,[],['https://www.wbrc.com/2022/09/17/wreck-closes-lanes-us-280-wb-shelby-co/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],2,0,5,1,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T15:43:10.000Z,en,22882864,The building is an old gas station that is currently unused. There are no injuries reported and BFRs is investigating the cause of the fire. https://t.co/wXR3lupGzA,['1571162856778829827'],False,SocialNewsDesk,1571162856778829827,everyone,[],['https://www.wbrc.com/2022/09/17/birmingham-fire-rescue-responding-fire-richard-arrington-jr-blvd-s/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,0,4,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T15:31:01.000Z,en,22882864,Thousands of people spent London’s coldest night in months huddled in line to view the coffin of Queen Elizabeth II. https://t.co/GwlGRFanM3,['1571159797151547395'],False,SocialNewsDesk,1571159797151547395,everyone,[],['https://www.wbrc.com/2022/09/17/man-arrested-after-disturbance-line-see-queen-swells/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],0,1,2,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T15:00:13.000Z,en,22882864,Birmingham-area shoppers reacting to high grocery prices https://t.co/hEVVcfcHFd,['1571152047411724288'],False,SocialNewsDesk,1571152047411724288,everyone,[],['https://www.wbrc.com/2022/09/17/birmingham-area-shoppers-reacting-high-grocery-prices/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,0,3,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T14:49:45.000Z,en,22882864,"Meet our Fan of the Week, Carrington Myrick, AKA Grover from Oak Grove High School! https://t.co/P0JQlPbKVL https://t.co/wpp8leLw8N",['1571149413598347266'],False,SocialNewsDesk,1571149413598347266,everyone,[],"['https://bit.ly/3QQpOvY?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc', 'https://twitter.com/WBRCnews/status/1571149413598347266/video/1']",0,0,1,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T14:47:28.000Z,en,22882864,UPDATE: The train is no longer blocking these roads. https://t.co/GpjMLZbsec,['1571148839696093184'],False,TweetDeck,1571148839696093184,everyone,[],['https://twitter.com/WBRCnews/status/1571114747751239682'],0,0,3,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T14:30:20.000Z,en,22882864,"Meet our Fan of the Week, Carrington Myrick, AKA Grover from Oak Grove High School! https://t.co/P0JQlPbKVL https://t.co/D5O7ej8aIy",['1571144526953062401'],False,SocialNewsDesk,1571144526953062401,everyone,[],"['https://bit.ly/3QQpOvY?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc', 'https://twitter.com/WBRCnews/status/1571144526953062401/video/1']",1,0,4,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T14:00:10.000Z,en,22882864,Where to go when emergency rooms are full https://t.co/aVu8tCvhy5,['1571136936672206849'],False,SocialNewsDesk,1571136936672206849,everyone,[],['https://www.wbrc.com/2022/09/17/where-go-when-emergency-rooms-are-full/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],0,0,1,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T13:32:00.000Z,en,22882864,The incident occurred around 7:30 a.m. when a woman was shot multiple times while dropping off children at a daycare. https://t.co/UhGhDT3ZKA,['1571129848248303626'],False,SocialNewsDesk,1571129848248303626,everyone,[],['https://www.wbrc.com/2022/09/17/indianapolis-police-shoot-man-wanted-daycare-murder/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],2,0,3,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T13:00:10.000Z,en,22882864,"12 teachers diagnosed with breast cancer in last decade at same school, staff says https://t.co/Mzo5TqxUJi",['1571121835302965249'],False,SocialNewsDesk,1571121835302965249,everyone,[],['https://www.wbrc.com/2022/09/17/12-teachers-diagnosed-with-breast-cancer-last-decade-same-school-staff-says/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],5,1,3,1,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T12:46:00.000Z,en,22882864,"The list of suspected security breaches at local election offices since the 2020 election keeps growing, with investigations underway in at least three states. https://t.co/UeMex46OM1",['1571118272157728768'],False,SocialNewsDesk,1571118272157728768,everyone,[],['https://www.wbrc.com/2022/09/16/breaches-voting-machine-data-raise-worries-midterms/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],4,3,2,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T12:32:00.000Z,en,22882864,CSX is currently unable to say when the train will be moved.  https://t.co/h9gwNAyXmF,['1571114747751239682'],False,SocialNewsDesk,1571114747751239682,everyone,[],['https://www.wbrc.com/2022/09/17/alabaster-reports-train-blocking-6th-ave-sw-11th-ave-sw/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,0,2,1,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T12:08:29.000Z,en,22882864,Officials said she was last seen wearing a black bikini top and floral print bottoms. https://t.co/fVRrsDRN82,['1571108829584031745'],False,SocialNewsDesk,1571108829584031745,everyone,[],['https://www.wbrc.com/2022/09/17/amber-alert-issued-15-year-old-girl-believed-be-abducted-hawaii-island-beach/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],5,0,2,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T12:01:00.000Z,en,22882864,The weather pattern remains tranquil through the weekend. https://t.co/Kf7iq67BlD,['1571106946995965954'],False,SocialNewsDesk,1571106946995965954,everyone,[],['https://www.wbrc.com/2022/09/17/first-alert-dry-warm-conditions-persist-pleasant-weekend/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],0,0,1,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T11:00:10.000Z,en,22882864,"Files posted to social media indicated the hacker was able to access Uber’s most crucial internal systems. 

https://t.co/bPLBip3pCS",['1571091637765390336'],False,SocialNewsDesk,1571091637765390336,everyone,[],['https://www.wbrc.com/2022/09/16/after-serious-breach-uber-says-services-operational/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],2,0,4,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T10:01:00.000Z,en,22882864,Woman gives birth on way to hospital: ‘You did not just have a baby on the interstate’ https://t.co/lvPlwIh3m7,['1571076748158111744'],False,SocialNewsDesk,1571076748158111744,everyone,[],['https://www.wbrc.com/2022/09/16/woman-gives-birth-way-hospital-you-did-not-just-have-baby-interstate/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],0,0,5,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T07:00:08.000Z,en,22882864,Former Marine sentenced for cyberstalking young women in ‘sextortion’ campaign https://t.co/JVyOqLZzJh,['1571031230501486594'],False,SocialNewsDesk,1571031230501486594,everyone,[],['https://www.wbrc.com/2022/09/17/former-marine-sentenced-cyberstalking-young-women-sextortion-campaign/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],0,0,1,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T05:31:00.000Z,en,22882864,"“It’s just really rare that you get the opportunity to do what I do and also to do it in your hometown, in your home state and for the team that you have always been a fan of. That’s very rare.” https://t.co/DXUM2vWuwU",['1571008801230168066'],False,SocialNewsDesk,1571008801230168066,everyone,[],['https://www.wbrc.com/2022/09/16/current-voice-alabama-crimson-tide-football-talks-overcoming-health-struggles/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],0,0,1,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T05:00:22.000Z,en,22882864,Our Drive of the Week took us to Rainbow City for a matchup between Hokes Bluff and Westbrook Christian! Take a look at the highlights! https://t.co/03OjupLC3G https://t.co/w1ZZ50Xndn,['1571001092707856384'],False,SocialNewsDesk,1571001092707856384,everyone,[],"['https://bit.ly/3SfAHZv?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc', 'https://twitter.com/WBRCnews/status/1571001092707856384/video/1']",0,0,1,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T04:39:20.000Z,en,22882864,This week's Sideline MVP is Helena's Hunter Hale! Take a look at the numbers he put up against Chilton County! https://t.co/WQhfaidu0Z https://t.co/v7lQBrbN69,['1570995795553304576'],False,SocialNewsDesk,1570995795553304576,everyone,[],"['https://bit.ly/3QMIOLL?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc', 'https://twitter.com/WBRCnews/status/1570995795553304576/video/1']",4,1,12,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T04:03:04.000Z,en,22882864,Meet our Cheerleaders of the Week from Aliceville High School! https://t.co/XlfGVkLJsJ https://t.co/3exZnTQTWm,['1570986669758619648'],False,SocialNewsDesk,1570986669758619648,everyone,[],"['https://bit.ly/3qGWldn?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc', 'https://twitter.com/WBRCnews/status/1570986669758619648/video/1']",0,0,2,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T03:45:43.000Z,en,22882864,"Meet our Sideline Coach of the Week, Oneonta Head Coach Phil Phillips! https://t.co/zZNNuSRok6 https://t.co/MYI7THYQCk",['1570982306277367808'],False,SocialNewsDesk,1570982306277367808,everyone,[],"['https://bit.ly/3QMPE3T?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc', 'https://twitter.com/WBRCnews/status/1570982306277367808/video/1']",0,1,5,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T03:16:03.000Z,en,22882864,ICYMI: @JehJehP played musical chairs this morning at the @eatatjacks Sideline Pep Rally at Paul W. Bryant High School! https://t.co/imbXD3oiko https://t.co/Z8rb1brsby,['1570974837824167939'],False,SocialNewsDesk,1570974837824167939,everyone,[],"['https://bit.ly/3eYXjPh?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc', 'https://twitter.com/WBRCnews/status/1570974837824167939/video/1']",0,0,2,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T03:01:00.000Z,en,22882864,"The law could impact how some of the world’s biggest tech companies regulate content by their users. 

https://t.co/6pFjhYbyjR",['1570971053131812866'],False,SocialNewsDesk,1570971053131812866,everyone,[],['https://www.wbrc.com/2022/09/16/court-rules-favor-texas-law-social-media-regulation/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],0,0,3,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T02:31:00.000Z,en,22882864,"CityWide properties bought the shopping center for $9.3 million, and the owner said he fell in love with this property the first time he saw it. 

https://t.co/t1clx8wGeJ",['1570963502327529472'],False,SocialNewsDesk,1570963502327529472,everyone,[],['https://www.wbrc.com/2022/09/17/new-owners-new-plans-crestwood-festival-center/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],3,2,4,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T02:01:00.000Z,en,22882864,"The crash occurred on Cherokee County 1 near Cherokee County 672, approximately two miles south of Collinsville, in Cherokee County. https://t.co/dwb8ScVJIR",['1570955953398317057'],False,SocialNewsDesk,1570955953398317057,everyone,[],['https://www.wbrc.com/2022/09/16/47-year-old-collinsville-man-killed-accident/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],2,0,2,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T01:36:53.000Z,en,22882864,JUST IN: Justice Dept. asks appeals court to lift order barring prosecutors from reviewing Mar-a-Lago documents https://t.co/tg4aksPvss,['1570949884324319234'],False,TweetDeck,1570949884324319234,everyone,[],['https://bit.ly/3SdOqj8'],1,2,2,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T01:34:00.000Z,en,22882864,"18-year-old Kelvarius Imarion Dickerson is charged with Murder and Attempted Murder in the death of Cameron Paul Daffron 
https://t.co/iVKNuGfzLd",['1570949156214022145'],False,SocialNewsDesk,1570949156214022145,everyone,[],['https://www.wbrc.com/2022/09/16/18-year-old-charged-shooting-death-teenager-shelby-county/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],7,1,5,2,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T01:01:00.000Z,en,22882864,"The student was taking guitar lessons once a week and the sexual contact continued for months, the sheriff's office said. https://t.co/BwJHviQ6rN",['1570940853375438849'],False,SocialNewsDesk,1570940853375438849,everyone,[],['https://www.wbrc.com/2022/09/16/music-teacher-charged-with-repeated-sexual-battery-15-year-old-student-sheriff-says/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wbrc'],1,0,1,1,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
2022-09-17T00:30:38.000Z,en,22882864,RT @weswyattweather: A look at the First Alert Almanac showing today's observed high/low temperatures and rain totals #alwx @WBRCnews https…,['1570933210527461376'],False,Twitter Web App,1570933210527461376,everyone,['alwx'],[],1,0,0,0,b26v89c19zqg8o3fpz8n9qk8nohb8h9fq9ucjtyv2qb99
